Opportunity_ID,Target
10689,0.9160838
10690,0.87119067
10691,0.8318423
10692,0.7541289
10693,0.87265426
10694,0.87265426
10695,0.086788096
10696,0.09984716
10697,0.18297091
10698,0.10961408
10699,0.16631557
10700,0.12964818
10701,0.22231084
10702,0.114556395
10703,0.17819858
10704,0.90792775
10705,0.92345315
10706,0.25331572
10707,0.20569998
10708,0.14474146
10709,0.92144567
10710,0.13458367
10711,0.21570729
10712,0.96259445
10713,0.2026648
10714,0.19467434
10715,0.22090054
10716,0.9161117
10717,0.10344117
10718,0.83776945
10719,0.9058952
10720,-0.04017209
10721,0.17436841
10722,0.85619706
10723,0.18187335
10724,0.8737421
10725,0.1634488
10726,0.20612592
10727,0.09081406
10728,0.17835495
10729,0.852028
10730,0.244831
10731,0.2246472
10732,0.11989184
10733,0.10741647
10734,0.10399561
10735,0.9136422
10736,0.97676986
10737,0.9169132
10738,0.8352261
10739,0.12968531
10740,0.06591104
10741,0.92709327
10742,0.84070206
10743,0.8537894
10744,0.8514707
10745,0.8514707
10746,0.84398556
10747,0.84398556
10748,0.8722286
10749,0.96533173
10750,0.22438307
10751,0.09281703
10752,0.09281703
10753,0.1257558
10754,0.8390819
10755,0.9854131
10756,0.93006754
10757,0.16476451
10758,0.10733507
10759,0.12524356
10760,0.051641986
10761,0.8911138
10762,0.93617415
10763,0.93303895
10764,0.9249067
10765,0.10910543
10766,0.22731186
10767,0.9195344
10768,0.8165128
10769,0.093159914
10770,0.12109621
10771,0.18521306
10772,0.8902909
10773,0.18842591
10774,0.7914638
10775,0.6948254
10776,0.830424
10777,0.14037243
10778,0.9045679
10779,0.8821268
10780,0.9037106
10781,0.8312965
10782,0.03672839
10783,0.0015275826
10784,0.8997665
10785,0.8753628
10786,0.0859368
10787,0.9029139
10788,0.8183409
10789,0.10812531
10790,0.80358845
10791,0.84019583
10792,0.82918596
10793,0.8766274
10794,0.8766274
10795,0.9249067
10796,0.8799273
10797,0.21747428
10798,0.13844672
10799,0.8271347
10800,0.12760644
10801,0.11146024
10802,0.054941453
10803,-0.015331934
10804,1.0042051
10805,0.13267937
10806,0.9523877
10807,0.070372574
10808,0.8320963
10809,0.9307511
10810,0.031800177
10811,0.21391082
10812,0.9536376
10813,0.05412208
10814,0.07910181
10815,0.8904117
10816,0.25287098
10817,0.6743361
10818,0.91773856
10819,0.14646342
10820,0.92620945
10821,0.16938263
10822,0.029012166
10823,0.9496639
10824,0.13098045
10825,0.16540991
10826,0.1412818
10827,0.947425
10828,0.82193923
10829,0.16333985
10830,0.14962631
10831,0.93084997
10832,0.8938632
10833,0.09819294
10834,0.14876243
10835,0.07674313
10836,0.9491611
10837,0.20525588
10838,0.1898861
10839,0.13910937
10840,0.80742145
10841,0.15080538
10842,0.14607352
10843,0.14607352
10844,0.92569995
10845,0.9712403
10846,0.82136923
10847,0.8439984
10848,0.14061004
10849,0.8710565
10850,0.8739975
10851,-0.007882072
10852,0.8545973
10853,0.84397745
10854,0.8444288
10855,0.8224979
10856,0.8298338
10857,0.1170443
10858,0.8353291
10859,0.03421633
10860,-0.021575369
10861,-0.015889974
10862,0.040389474
10863,0.10100561
10864,0.9912571
10865,0.88936216
10866,0.03593485
10867,0.021413207
10868,0.17683771
10869,0.03816201
10870,0.16004965
10871,1.0010632
10872,0.05020366
10873,0.10855458
10874,0.9195344
10875,0.8769845
10876,0.20866391
10877,0.9711866
10878,0.8037678
10879,0.07968291
10880,0.020959003
10881,0.93759346
10882,0.7751773
10883,0.08360552
10884,0.080196396
10885,0.88689196
10886,0.72711957
10887,0.07112013
10888,0.93419397
10889,0.88578445
10890,0.93419397
10891,0.93160206
10892,0.9303394
10893,0.9475547
10894,0.94503915
10895,0.9470379
10896,0.8657813
10897,0.8752147
10898,-0.0017053428
10899,0.16187178
10900,0.98436093
10901,0.97224486
10902,0.812825
10903,0.0562089
10904,0.9053646
10905,0.94336957
10906,0.928252
10907,0.17255385
10908,0.07541346
10909,0.19967566
10910,-0.030759681
10911,0.99043345
10912,0.8008124
10913,0.91275346
10914,0.19966415
10915,0.9905167
10916,0.15176094
10917,0.83615255
10918,0.93023956
10919,0.035613514
10920,0.93904567
10921,0.9764893
10922,0.75931853
10923,0.8687625
10924,0.82055545
10925,0.9182399
10926,0.13692962
10927,0.092234194
10928,0.11551693
10929,0.9107301
10930,0.7580836
10931,0.12859207
10932,0.9313736
10933,0.89260113
10934,0.79614156
10935,0.86459994
10936,0.19945453
10937,0.09582553
10938,0.8093936
10939,0.84634304
10940,0.89213663
10941,0.08801344
10942,0.075850256
10943,0.09753157
10944,0.066689655
10945,0.052198466
10946,0.9641599
10947,0.85748166
10948,0.12154179
10949,0.8813104
10950,0.06973412
10951,0.1403282
10952,0.8996602
10953,0.029837051
10954,0.90344596
10955,-0.013909942
10956,-0.031574275
10957,-0.015813999
10958,-0.033478323
10959,0.039870143
10960,0.99043345
10961,0.84700197
10962,0.17911169
10963,0.090209216
10964,0.15450504
10965,0.01019844
10966,0.9440989
10967,0.89456207
10968,0.04230852
10969,0.9389504
10970,-0.011856005
10971,0.20479654
10972,0.07084491
10973,0.7089922
10974,0.03738061
10975,0.9125533
10976,0.93480325
10977,0.9166848
10978,0.9146024
10979,0.90244025
10980,0.09950849
10981,0.08280186
10982,0.8541328
10983,0.8541328
10984,0.124802686
10985,0.13059543
10986,0.8638118
10987,0.8752147
10988,0.15758078
10989,0.052857216
10990,0.060000066
10991,-0.007346457
10992,0.05886124
10993,0.9122806
10994,0.14929833
10995,0.09670822
10996,0.8816583
10997,0.15937036
10998,1.0010632
10999,0.8232873
11000,0.0363393
11001,0.80603176
11002,0.8021311
11003,0.1775498
11004,0.92738914
11005,0.78376675
11006,0.019713014
11007,0.93500066
11008,0.026663877
11009,0.931671
11010,0.91569513
11011,0.7986918
11012,0.9095464
11013,-0.0369827
11014,0.86551577
11015,0.14105107
11016,0.091898985
11017,0.88030505
11018,0.052594535
11019,0.93871856
11020,0.08820698
11021,0.8543489
11022,0.9041765
11023,0.15121147
11024,-0.030594999
11025,0.8456372
11026,0.8943737
11027,0.22127539
11028,0.11947111
11029,0.8670091
11030,0.7910928
11031,0.93783844
11032,0.9591868
11033,0.9186389
11034,0.043867186
11035,0.03435941
11036,0.93132526
11037,0.90323025
11038,0.88091767
11039,0.874233
11040,0.1268521
11041,0.9339913
11042,0.15101467
11043,0.8739135
11044,0.110068455
11045,0.0367796
11046,0.8408061
11047,0.9172676
11048,0.86707217
11049,0.7787649
11050,0.8737427
11051,0.8846176
11052,0.104608886
11053,0.14629118
11054,0.19331479
11055,0.10495867
11056,0.19170597
11057,0.07706301
11058,0.032001402
11059,0.05791735
11060,0.09879241
11061,0.10670117
11062,0.108801484
11063,0.8850183
11064,0.8736154
11065,0.94509673
11066,0.90216166
11067,0.7955461
11068,0.89427865
11069,0.08769603
11070,0.21019746
11071,0.21187505
11072,0.8846176
11073,0.9204939
11074,0.2080408
11075,0.08802023
11076,0.90645486
11077,0.8229188
11078,0.14710099
11079,0.123609036
11080,0.88896316
11081,0.7948073
11082,0.17495216
11083,0.13191377
11084,0.153447
11085,0.8782301
11086,0.83297586
