Opportunity_ID,Target
10689,0.5406257497665223
10690,0.40705254179400674
10691,0.734098876868136
10692,0.2672944432784088
10693,0.826850657158792
10694,0.826850657158792
10695,0.3708702035892083
10696,0.36911950330909626
10697,0.405709635882654
10698,0.3304525878988281
10699,0.3623175227395947
10700,0.47709205947367617
10701,0.5445011101821075
10702,0.44376788676047546
10703,0.5206020766581286
10704,0.8520164707020859
10705,0.7699145893051997
10706,0.3701526721090105
10707,0.21142449809392347
10708,0.28884271062452965
10709,0.7161583190046518
10710,0.40598272397435603
10711,0.5787495960130894
10712,0.83317968057449
10713,0.46132549114755317
10714,0.42031899306026643
10715,0.6933726840185936
10716,0.556008772825067
10717,0.3399817288989707
10718,0.725247286475542
10719,0.7114641482284823
10720,0.3072413212375346
10721,0.5043308235949479
10722,0.7176105748449421
10723,0.558365773138798
10724,0.6329187834436257
10725,0.6966323270141704
10726,0.5612903934558857
10727,0.3354880062748499
10728,0.7332835224221325
10729,0.4524619778350363
10730,0.7377419755333552
10731,0.5855577812986623
10732,0.5719832331686242
10733,0.5719832331686242
10734,0.3277934594135568
10735,0.7208048754674982
10736,0.7118717428884909
10737,0.7051100934458232
10738,0.5538599843248145
10739,0.5790719111299479
10740,0.24723222075962986
10741,0.7475125664967399
10742,0.6460791504102892
10743,0.23105293534748672
10744,0.22592234248993495
10745,0.22592234248993495
10746,0.22592234248993495
10747,0.22592234248993495
10748,0.7610419208383964
10749,0.8138113002437808
10750,0.5454449743610745
10751,0.43543459342795415
10752,0.43543459342795415
10753,0.49052214713370024
10754,0.48089451714569265
10755,0.7608708020164895
10756,0.8072644288333016
10757,0.7481577953435186
10758,0.5211750304188976
10759,0.33317660390407
10760,0.21472045211230706
10761,0.7884981545637378
10762,0.7544389153366144
10763,0.6243075589955742
10764,0.6267610012022172
10765,0.2921127200840209
10766,0.4092127054761537
10767,0.5133230399485107
10768,0.3540506137525168
10769,0.35520635793242944
10770,0.11769628299550698
10771,0.6557421103912143
10772,0.5951370408779776
10773,0.3779247485925753
10774,0.018733540424716897
10775,0.003922117279960417
10776,0.08500009803359537
10777,0.36294058286889763
10778,0.5934971959945146
10779,0.6880108251298938
10780,0.7150922748232701
10781,0.24234710633680848
10782,0.24354902184854163
10783,0.13273088454035678
10784,0.7212556218964944
10785,0.341172899240153
10786,0.24915834180510743
10787,0.7579103234541242
10788,0.5179919181864857
10789,0.4170814102976425
10790,0.3958266393295825
10791,0.794758125285072
10792,0.3243958341489248
10793,0.5163996409435668
10794,0.5163996409435668
10795,0.6267610012022172
10796,0.4192072849229113
10797,0.49800711971687783
10798,0.3406241177364745
10799,0.4189736920913448
10800,0.4483378697296457
10801,0.27243461975442435
10802,0.4317239838054468
10803,0.0981805773585855
10804,0.503570583924071
10805,0.023320368353734026
10806,0.8409511627892088
10807,0.262514227957952
10808,0.6343917310216756
10809,0.5224955129109842
10810,0.00857469753044287
10811,0.521653705556341
10812,0.6350098954810792
10813,0.09574410047762784
10814,0.03253418816297223
10815,0.6534484754783457
10816,0.599960968990817
10817,0.08033697943458347
10818,0.4337584103150112
10819,0.33509521244243085
10820,0.5081500976188795
10821,0.6759728068019633
10822,0.06005313668097278
10823,0.6222491804325025
10824,0.3283240291715679
10825,0.4161952303786043
10826,0.6753043250545068
10827,0.7029466905913293
10828,0.7848861876180304
10829,0.6518561580972715
10830,0.5832334050825596
10831,0.560132623812042
10832,0.41817494268737604
10833,0.17753983880904461
10834,0.2850499159578103
10835,0.3745033173504045
10836,0.6813220466318831
10837,0.39152030468294424
10838,0.6356630771489203
10839,0.6473348570945999
10840,0.4324794199222206
10841,0.3470397484526113
10842,0.653498703909599
10843,0.6574663566272516
10844,0.5721261241117679
10845,0.7895314480211026
10846,0.33043923114951573
10847,0.33769332919083467
10848,0.3139062138228772
10849,0.4452551346170097
10850,0.7061475564720111
10851,0.20981370239391012
10852,0.5927828770580775
10853,0.48908754080123856
10854,0.709373251463313
10855,0.7271352147983317
10856,0.35678917340458327
10857,0.5759809403351657
10858,0.7146682270474095
10859,0.37770527171251345
10860,0.1449782322509052
10861,0.00801146297736238
10862,0.22058137048646073
10863,0.3743812113973242
10864,0.7877475519472745
10865,0.7717464407613039
10866,0.08466057605104602
10867,0.03624898418118148
10868,0.5818861776860726
10869,0.070987462425506
10870,0.35216067476936924
10871,0.8551085071053446
10872,0.09951272488892854
10873,0.2872323147498156
10874,0.5133230399485107
10875,0.7882479206370785
10876,0.8437057992684868
10877,0.6410006755705274
