Opportunity_ID,Target
10689,0.3861304521560669
10690,0.6547263860702515
10691,0.21840864419937134
10692,0.5058503746986389
10693,0.1268802285194397
10694,0.1268802285194397
10695,0.5658846497535706
10696,0.5982427597045898
10697,0.42311716079711914
10698,0.5362028479576111
10699,0.5274244546890259
10700,0.6587203741073608
10701,0.5261317491531372
10702,0.612289309501648
10703,0.7397078275680542
10704,0.3987085223197937
10705,0.415333092212677
10706,0.7956645488739014
10707,0.5178534984588623
10708,0.8495268225669861
10709,0.157262921333313
10710,0.3605883717536926
10711,0.15764200687408447
10712,0.27866339683532715
10713,0.13741421699523926
10714,0.7675831317901611
10715,0.16435861587524414
10716,0.2775077819824219
10717,0.3464961647987366
10718,0.14174145460128784
10719,0.1905984878540039
10720,0.7341721057891846
10721,0.37063443660736084
10722,0.3452798128128052
10723,0.6290924549102783
10724,0.28530585765838623
10725,0.20309239625930786
10726,0.4705473780632019
10727,0.5917015075683594
10728,0.1553720235824585
10729,0.6964021325111389
10730,0.17310398817062378
10731,0.868576169013977
10732,0.6524288654327393
10733,0.629056453704834
10734,0.5927692651748657
10735,0.16510379314422607
10736,0.23226851224899292
10737,0.26014673709869385
10738,0.32168835401535034
10739,0.4222482442855835
10740,0.517264723777771
10741,0.11238855123519897
10742,0.28508174419403076
10743,0.5770524740219116
10744,0.5699115991592407
10745,0.5699115991592407
10746,0.6022061109542847
10747,0.6022061109542847
10748,0.4829035997390747
10749,0.15924251079559326
10750,0.09658604860305786
10751,0.6424698829650879
10752,0.6424698829650879
10753,0.5005272626876831
10754,0.5689128637313843
10755,0.23595774173736572
10756,0.2189934253692627
10757,0.785356879234314
10758,0.8531463742256165
10759,0.8409036993980408
10760,0.9734742045402527
10761,0.16680556535720825
10762,0.17347466945648193
10763,0.22134310007095337
10764,0.2385350465774536
10765,0.6340979337692261
10766,0.251314640045166
10767,0.18508189916610718
10768,0.6389705538749695
10769,0.757177472114563
10770,0.547479510307312
10771,0.948057234287262
10772,0.5605326890945435
10773,0.25799596309661865
10774,0.6635603904724121
10775,0.7728357911109924
10776,0.4719536304473877
10777,0.5302220582962036
10778,0.10239249467849731
10779,0.3533529043197632
10780,0.2334533929824829
10781,0.24776089191436768
10782,0.4569423198699951
10783,0.7087453603744507
10784,0.2286275029182434
10785,0.518657386302948
10786,0.9548352956771851
10787,0.21729570627212524
10788,0.6411960124969482
10789,0.5226958990097046
10790,0.7038863897323608
10791,0.4359527826309204
10792,0.5639101266860962
10793,0.27563726902008057
10794,0.27563726902008057
10795,0.2550703287124634
10796,0.169205904006958
10797,0.1881534457206726
10798,0.3877289295196533
10799,0.2825787663459778
10800,0.28027260303497314
10801,0.7156009674072266
10802,0.5225529670715332
10803,0.988828718662262
10804,0.05489069223403931
10805,0.9932959079742432
10806,0.08507955074310303
10807,0.41878342628479004
10808,0.5108057260513306
10809,0.11527103185653687
10810,0.9714478254318237
10811,0.9153773784637451
10812,0.18189901113510132
10813,0.9604102969169617
10814,0.9676682353019714
10815,0.1655225157737732
10816,0.16825711727142334
10817,0.8484072089195251
10818,0.16746503114700317
10819,0.8875335454940796
10820,0.3325387239456177
10821,0.9348068237304688
10822,0.9626134037971497
10823,0.2562268376350403
10824,0.9508574604988098
10825,0.3476983308792114
10826,0.43959903717041016
10827,0.10332012176513672
10828,0.3878142237663269
10829,0.14259278774261475
10830,0.2229558825492859
10831,0.14349764585494995
10832,0.3151623606681824
10833,0.500645637512207
10834,0.9253675937652588
10835,0.552030622959137
10836,0.12662136554718018
10837,0.0996406078338623
10838,0.12632346153259277
10839,0.924960732460022
10840,0.7835612297058105
10841,0.9080014824867249
10842,0.30958110094070435
10843,0.32442939281463623
10844,0.27236807346343994
10845,0.08495640754699707
10846,0.43336600065231323
10847,0.37722545862197876
10848,0.8256770968437195
10849,0.26745229959487915
10850,0.19738543033599854
10851,0.8837287425994873
10852,0.17406940460205078
10853,0.2366398572921753
10854,0.28713613748550415
10855,0.41320836544036865
10856,0.37313205003738403
10857,0.2662501335144043
10858,0.3088212013244629
10859,0.9747268557548523
10860,0.9281775951385498
10861,0.9770774841308594
10862,0.5440433621406555
10863,0.4661097526550293
10864,0.06381773948669434
10865,0.05796414613723755
10866,0.9859707951545715
10867,0.8897622227668762
10868,0.2881697416305542
10869,0.7300770282745361
10870,0.4944753050804138
10871,0.07860594987869263
10872,0.9841259717941284
10873,0.6937040090560913
10874,0.18921738862991333
10875,0.20611703395843506
10876,0.24509400129318237
10877,0.27868831157684326
10878,0.8914818167686462
10879,0.6619023084640503
10880,0.8741294145584106
10881,0.2619449496269226
10882,0.6418277025222778
10883,0.7642593383789062
10884,0.779238224029541
10885,0.1472570300102234
10886,0.5286465883255005
10887,0.7935935258865356
10888,0.28429651260375977
10889,0.3304779529571533
10890,0.28429651260375977
10891,0.2197108268737793
10892,0.3171566128730774
10893,0.852482259273529
10894,0.22420138120651245
10895,0.26266151666641235
10896,0.3037078380584717
10897,0.2564643621444702
10898,0.9643720984458923
10899,0.4676172137260437
10900,0.13743150234222412
10901,0.06251460313796997
10902,0.45059114694595337
10903,0.9344030618667603
10904,0.10974544286727905
10905,0.0980689525604248
10906,0.25957292318344116
10907,0.14631754159927368
10908,0.9475036859512329
10909,0.18769460916519165
10910,0.9673826098442078
10911,0.25578510761260986
