Opportunity_ID,Target
10689,0.9437927007675171
10690,0.779293954372406
10691,0.4291428327560425
10692,0.10591091215610504
10693,0.9488365650177002
10694,0.9409443140029907
10695,0.2599330544471741
10696,0.3363759517669678
10697,0.34062257409095764
10698,0.17725549638271332
10699,0.22041410207748413
10700,0.3084052503108978
10701,0.37125229835510254
10702,0.10555566102266312
10703,0.26131945848464966
10704,0.9661471247673035
10705,0.9829985499382019
10706,0.5158117413520813
10707,0.6360118985176086
10708,0.6022261381149292
10709,0.9494699835777283
10710,0.838234543800354
10711,0.9514095783233643
10712,0.8263961672782898
10713,0.7643489241600037
10714,0.2932294011116028
10715,0.9371835589408875
10716,0.8147836923599243
10717,0.8011413812637329
10718,0.9109907746315002
10719,0.8000986576080322
10720,0.43440142273902893
10721,0.9218956828117371
10722,0.9127250909805298
10723,0.9357052445411682
10724,0.9635401964187622
10725,0.9630712866783142
10726,0.8686476945877075
10727,0.45339688658714294
10728,0.9643617868423462
10729,0.9096657037734985
10730,0.9319210648536682
10731,0.013409354723989964
10732,0.3030327260494232
10733,0.33105146884918213
10734,0.5158718824386597
10735,0.9894648790359497
10736,0.9869195818901062
10737,0.9612515568733215
10738,0.8316907286643982
10739,0.8002433776855469
10740,0.19720713794231415
10741,0.9841942191123962
10742,0.38036343455314636
10743,0.8942834138870239
10744,0.36870914697647095
10745,0.36870914697647095
10746,0.12312594056129456
10747,0.12312594056129456
10748,0.9026265740394592
10749,0.9620564579963684
10750,0.6724855303764343
10751,0.7711649537086487
10752,0.7711649537086487
10753,0.8399031758308411
10754,0.7749395966529846
10755,0.9824805855751038
10756,0.9788909554481506
10757,0.008167099207639694
10758,0.025573808699846268
10759,0.00723647978156805
10760,0.006625637877732515
10761,0.9531962871551514
10762,0.7185884714126587
10763,0.9428388476371765
10764,0.9890300631523132
10765,0.29340556263923645
10766,0.9902161359786987
10767,0.992445170879364
10768,0.48898106813430786
10769,0.21084965765476227
10770,0.21153734624385834
10771,0.002229067264124751
10772,0.9097474217414856
10773,0.2790895700454712
10774,0.02223232015967369
10775,0.016378186643123627
10776,0.03690101578831673
10777,0.6195614337921143
10778,0.9361528158187866
10779,0.8243366479873657
10780,0.8982816934585571
10781,0.7994039058685303
10782,0.46805691719055176
10783,0.21939422190189362
10784,0.8418421745300293
10785,0.9085736870765686
10786,0.0035411568824201822
10787,0.7517073750495911
10788,0.2553943991661072
10789,0.6097177863121033
10790,0.8480628132820129
10791,0.08310509473085403
10792,0.8903465867042542
10793,0.878410279750824
10794,0.878410279750824
10795,0.9788100719451904
10796,0.7589108943939209
10797,0.6836499571800232
10798,0.5080165863037109
10799,0.41657552123069763
10800,0.4434438645839691
10801,0.10792612284421921
10802,0.410982608795166
10803,0.0008442336111329496
10804,0.818615198135376
10805,0.0006246592965908349
10806,0.9884040355682373
10807,0.19632428884506226
10808,0.749065637588501
10809,0.6094779372215271
10810,0.0011492643970996141
10811,0.011739044450223446
10812,0.907550573348999
10813,0.001791826798580587
10814,0.001541763893328607
10815,0.8883166909217834
10816,0.8300637006759644
10817,0.03333690017461777
10818,0.9920395612716675
10819,0.008767199702560902
10820,0.9058541655540466
10821,0.006427512038499117
10822,0.0018457869300618768
10823,0.9101973176002502
10824,0.007809338625520468
10825,0.2927304804325104
10826,0.3565949499607086
10827,0.8957456946372986
10828,0.976598858833313
10829,0.5599935054779053
10830,0.5504012703895569
10831,0.5615717768669128
10832,0.5723714828491211
10833,0.39197394251823425
10834,0.008846640586853027
10835,0.5765023827552795
10836,0.9311343431472778
10837,0.9335856437683105
10838,0.8587357401847839
10839,0.008533427491784096
10840,0.6590310335159302
10841,0.01853018067777157
10842,0.43097978830337524
10843,0.4493439495563507
10844,0.9536720514297485
10845,0.9871894717216492
10846,0.620695173740387
10847,0.722184419631958
10848,0.003495342331007123
10849,0.8300554752349854
10850,0.9083219170570374
10851,0.1283671259880066
10852,0.7671732306480408
10853,0.3876662254333496
10854,0.6788400411605835
10855,0.24858003854751587
10856,0.3042861521244049
10857,0.26175859570503235
10858,0.36707842350006104
10859,0.006402710918337107
10860,0.1080341711640358
10861,0.001492501120083034
10862,0.29989907145500183
10863,0.1477569192647934
10864,0.9932083487510681
10865,0.9839598536491394
10866,0.000746888283174485
10867,0.009105123579502106
10868,0.49341607093811035
10869,0.03283116966485977
10870,0.3982117772102356
10871,0.9983276724815369
10872,0.002930388320237398
10873,0.24082762002944946
10874,0.9915317893028259
10875,0.9706012010574341
10876,0.9768785834312439
10877,0.8562522530555725
10878,0.8330874443054199
10879,0.027143564075231552
10880,0.05256659910082817
10881,0.8750895261764526
10882,0.5742591023445129
10883,0.0807977244257927
10884,0.3946898579597473
10885,0.8711339831352234
10886,0.2180846780538559
10887,0.03314552456140518
10888,0.7803460359573364
10889,0.8409330248832703
10890,0.7782589197158813
10891,0.8937579989433289
10892,0.6558063626289368
10893,0.05999613553285599
10894,0.919274091720581
10895,0.814267635345459
10896,0.9865171909332275
10897,0.9844406843185425
10898,0.03724061697721481
10899,0.751707136631012
10900,0.9479803442955017
10901,0.9564294219017029
10902,0.7901307344436646
10903,0.004545239731669426
10904,0.9629818201065063
10905,0.9258508682250977
10906,0.7793154716491699
10907,0.4356377422809601
10908,0.005875139031559229
10909,0.9677127003669739
10910,0.0022789682261645794
10911,0.8428895473480225
10912,0.5631828308105469
10913,0.988815426826477
10914,0.015727540478110313
10915,0.9865521788597107
10916,0.4321369230747223
10917,0.7257702350616455
10918,0.9669399261474609
10919,0.015447096899151802
10920,0.2704964280128479
10921,0.9062425494194031
10922,0.21592721343040466
10923,0.4763624370098114
10924,0.92531818151474
10925,0.9765775799751282
10926,0.006746264640241861
10927,0.002378373872488737
10928,0.9265677332878113
10929,0.6922255158424377
10930,0.44691482186317444
10931,0.5684937238693237
10932,0.8819296360015869
10933,0.7797175049781799
10934,0.4665614068508148
10935,0.6813939213752747
10936,0.6416170001029968
10937,0.005065993871539831
10938,0.19084085524082184
