Opportunity_ID,Target
10689,0.7385309142822168
10690,0.29265245102515414
10691,0.5622428951564035
10692,0.26802004945759716
10693,0.9560536480591258
10694,0.9601826233990277
10695,0.06175338124939532
10696,0.06867478702577187
10697,0.27185928697487055
10698,0.11008139964424558
10699,0.2209597036828282
10700,0.37691781978074984
10701,0.42900416862205965
10702,0.4068488544741248
10703,0.3904887362958945
10704,0.9902256922305959
10705,0.9861366518677203
10706,0.9384192558891388
10707,0.26918540163661975
10708,0.7940867291615945
10709,0.966800417798355
10710,0.7964803303790814
10711,0.717956053767147
10712,0.9123753653080208
10713,0.7793818648179283
10714,0.8279734968566362
10715,0.9656026234710864
10716,0.9667752102622394
10717,0.5340159347550497
10718,0.771416989160513
10719,0.8481985808859407
10720,0.24621316769811993
10721,0.9315405520071377
10722,0.8015899752790835
10723,0.8162859637744008
10724,0.966829066030888
10725,0.8878368885318927
10726,0.7866712976943455
10727,0.4310944253981655
10728,0.9459772898039464
10729,0.6691794016214603
10730,0.9681657234353319
10731,0.7324358280197629
10732,0.4798055435262492
10733,0.4802687772871335
10734,0.5608398975852507
10735,0.9640942032509988
10736,0.9550649250506922
10737,0.9747707087775773
10738,0.8647704238362941
10739,0.6606242604151775
10740,0.4143401786851392
10741,0.977090859156962
10742,0.5727311594111044
10743,0.6592280480033947
10744,0.18015900843645638
10745,0.18015900843645638
10746,0.10577810000078829
10747,0.10577810000078829
10748,0.9006177806079358
10749,0.9862241614405853
10750,0.7207947542470989
10751,0.5408136513484681
10752,0.5408136513484681
10753,0.4662115955254912
10754,0.620005490840507
10755,0.9846938100840165
10756,0.9809577316280075
10757,0.5728383198880844
10758,0.5329299762338279
10759,0.18782641775204037
10760,0.12690546157050925
10761,0.9723548173279917
10762,0.8728254993737734
10763,0.8981563136083099
10764,0.974388579111918
10765,0.05511673441952895
10766,0.9184131389232655
10767,0.9557839917231725
10768,0.39646023236159494
10769,0.1431192736079498
10770,0.08522007395335014
10771,0.27856158347994137
