Opportunity_ID,Target
10689,0.9352145791053772
10690,0.37865570187568665
10691,0.3191292881965637
10692,0.33872997760772705
10693,0.9475700259208679
10694,0.9588987231254578
10695,0.10810037702322006
10696,0.14274625480175018
10697,0.13399025797843933
10698,0.17502200603485107
10699,0.16066992282867432
10700,0.34059077501296997
10701,0.5566964745521545
10702,0.35310572385787964
10703,0.2735898196697235
10704,0.9554778337478638
10705,0.955464243888855
10706,0.7991735935211182
10707,0.5461323857307434
10708,0.7612440586090088
10709,0.9561339616775513
10710,0.883142352104187
10711,0.9203457236289978
10712,0.8176044821739197
10713,0.8684642314910889
10714,0.6439749598503113
10715,0.9117880463600159
10716,0.9316102266311646
10717,0.709345817565918
10718,0.857775092124939
10719,0.8128496408462524
10720,0.20050454139709473
10721,0.7662534713745117
10722,0.8734245896339417
10723,0.9069735407829285
10724,0.9799189567565918
10725,0.9235254526138306
10726,0.7875266075134277
10727,0.36441248655319214
10728,0.9109874963760376
10729,0.7554255127906799
10730,0.9345371127128601
10731,0.0424465611577034
10732,0.24275323748588562
10733,0.2615644037723541
10734,0.5019100904464722
10735,0.9875455498695374
10736,0.9898452758789062
10737,0.8679813742637634
10738,0.7793686985969543
10739,0.780829668045044
10740,0.11615728586912155
10741,0.9620797634124756
10742,0.43513286113739014
10743,0.9033713340759277
10744,0.47245556116104126
10745,0.47245556116104126
10746,0.14204636216163635
10747,0.14204636216163635
10748,0.8548265695571899
10749,0.9384757876396179
10750,0.4857262670993805
10751,0.5835785269737244
10752,0.5835785269737244
10753,0.8047575950622559
10754,0.8290736079216003
10755,0.9596891403198242
10756,0.95865398645401
10757,0.023436810821294785
10758,0.03621572256088257
10759,0.010831575840711594
10760,0.01024867407977581
10761,0.9629001617431641
10762,0.7860585451126099
10763,0.939795196056366
10764,0.9790782332420349
10765,0.2922832667827606
10766,0.9814997911453247
10767,0.9863201975822449
10768,0.39716780185699463
10769,0.18596217036247253
10770,0.14023829996585846
10771,0.005873379297554493
10772,0.9173142910003662
10773,0.28945839405059814
10774,0.027076467871665955
10775,0.017818963155150414
10776,0.035945743322372437
10777,0.4445488452911377
10778,0.8142267465591431
10779,0.8618118762969971
10780,0.9472805857658386
10781,0.8536583781242371
10782,0.32081109285354614
10783,0.2679021954536438
10784,0.7969244122505188
10785,0.9624752402305603
10786,0.004056267440319061
10787,0.6530615091323853
10788,0.09406392276287079
10789,0.47581520676612854
10790,0.8769458532333374
10791,0.05565544217824936
10792,0.9324203133583069
10793,0.93438720703125
10794,0.93438720703125
10795,0.9693720936775208
10796,0.6141574382781982
10797,0.6920603513717651
10798,0.4163200855255127
10799,0.35690543055534363
10800,0.4443458616733551
10801,0.1375913918018341
10802,0.2928454875946045
10803,0.0017086659790948033
10804,0.8760685920715332
10805,0.0011154015082865953
10806,0.9870479702949524
10807,0.3087560832500458
10808,0.7270522117614746
10809,0.6327937841415405
10810,0.0010938586201518774
10811,0.03397047892212868
10812,0.8738611936569214
10813,0.001226126099936664
10814,0.0008750652777962387
10815,0.685312032699585
10816,0.8023979663848877
10817,0.040912993252277374
10818,0.9884592890739441
10819,0.03241709992289543
10820,0.8902096152305603
10821,0.013575934804975986
10822,0.004251267295330763
10823,0.9463513493537903
10824,0.021068593487143517
10825,0.28623226284980774
10826,0.38835665583610535
10827,0.8858800530433655
10828,0.9696822762489319
10829,0.5733928084373474
