Opportunity_ID,Target
10689,0.553321453240168
10690,0.4428992052644601
10691,0.6058540868343866
10692,0.49915816858195194
10693,0.686558754714033
10694,0.686558754714033
10695,0.3706552369987213
10696,0.42973712318991386
10697,0.4624761119219584
10698,0.3945799554035758
10699,0.4042938952385391
10700,0.5533908430787143
10701,0.615762212031882
10702,0.5625381802137391
10703,0.6064958280863381
10704,0.7183010651993544
10705,0.6195132538576097
10706,0.32740065549697983
10707,0.3128185018604309
10708,0.4325864233509041
10709,0.6340558822172784
10710,0.33752955364243314
10711,0.5682036452144641
10712,0.7226989649197175
10713,0.46100675148206355
10714,0.6544411408400709
10715,0.7345161177753704
10716,0.6027894452264502
10717,0.39621167819928255
10718,0.635434387116141
10719,0.6368276048836239
10720,0.23624761136861264
10721,0.5011614528878073
10722,0.7321682103234285
10723,0.6916660988270471
10724,0.7513148714872372
10725,0.6502532100692825
10726,0.6500247918237797
10727,0.22845192200846054
10728,0.6371756648639721
10729,0.5492160944536871
10730,0.6912892325686432
10731,0.6671408838037319
10732,0.5602134862612664
10733,0.5642221442699245
10734,0.38297432427201755
10735,0.7107947737350693
10736,0.678134946351923
10737,0.7048732327222392
10738,0.6076381025537511
10739,0.5834884797633131
10740,0.27076403566688856
10741,0.7128595785691202
10742,0.6167580722337922
10743,0.30099706287781736
10744,0.3388581456576068
10745,0.3388581456576068
10746,0.3388581456576068
10747,0.3388581456576068
10748,0.6894289076605024
10749,0.735405246250105
10750,0.4651604413431844
10751,0.3728876716581452
10752,0.3728876716581452
10753,0.5396793878712818
10754,0.6180288555046279
10755,0.7473462365159038
10756,0.6695761734874918
10757,0.6094426820149554
10758,0.48542071131655873
10759,0.5743030146442837
10760,0.30152078644472213
10761,0.6504390773574421
10762,0.6659417558195816
10763,0.657284020907068
10764,0.6734514879855072
10765,0.3432010534575706
10766,0.781788452576017
10767,0.7723748436155917
10768,0.4841220589547429
10769,0.5817656309591781
10770,0.20963108433822047
10771,0.6792986191591233
10772,0.7020004526836494
10773,0.5414359331055053
10774,0.1367705918127405
10775,0.09180035944666187
10776,0.17326347002837522
10777,0.5253208458632542
10778,0.624773091461615
10779,0.7241821145673442
10780,0.6441866068414583
10781,0.524743325813697
10782,0.2974378461423686
10783,0.17610856643607486
10784,0.6059938520246494
10785,0.3706940298928965
10786,0.22586292807692207
10787,0.6668587251371184
10788,0.5889057956501199
10789,0.6095809936065012
10790,0.4103359272594424
10791,0.6358185333284627
10792,0.39202202347172205
10793,0.7683523527010027
10794,0.7683523527010027
10795,0.6734514879855072
10796,0.403883563499758
10797,0.5010472300255602
10798,0.36982156448455933
