Opportunity_ID,Target
10689,0.9663047790527344
10690,0.6933218836784363
10691,0.39078542590141296
10692,0.35905662178993225
10693,0.9742504358291626
10694,0.9742504358291626
10695,0.2342892289161682
10696,0.24934734404087067
10697,0.06418807059526443
10698,0.07507200539112091
10699,0.08952108025550842
10700,0.3088764548301697
10701,0.24541892111301422
10702,0.1482953280210495
10703,0.11346744000911713
10704,0.9865749478340149
10705,0.9882802963256836
10706,0.7138678431510925
10707,0.3302589952945709
10708,0.5049248933792114
10709,0.9788427352905273
10710,0.9129917025566101
10711,0.9380951523780823
10712,0.8110977411270142
10713,0.9179587364196777
10714,0.7184215784072876
10715,0.9188087582588196
10716,0.9565228819847107
10717,0.8389427065849304
10718,0.8848249912261963
10719,0.9112023115158081
10720,0.24804523587226868
10721,0.8175255060195923
10722,0.9159634113311768
10723,0.8861837387084961
10724,0.9217430949211121
10725,0.9578163027763367
10726,0.8228679299354553
10727,0.2571714222431183
10728,0.9608580470085144
10729,0.8377077579498291
10730,0.9417879581451416
10731,0.019982215017080307
10732,0.23500099778175354
10733,0.22179506719112396
10734,0.6044198274612427
10735,0.9868263006210327
10736,0.9890605211257935
10737,0.9380409717559814
10738,0.6352136135101318
10739,0.8975278735160828
10740,0.29101595282554626
10741,0.9774726629257202
10742,0.387796014547348
10743,0.9342644214630127
10744,0.41252952814102173
10745,0.41252952814102173
10746,0.16350430250167847
10747,0.16350430250167847
10748,0.8109868764877319
10749,0.9696882367134094
10750,0.5569871664047241
10751,0.873874843120575
10752,0.873874843120575
10753,0.8382944464683533
10754,0.8279522657394409
10755,0.9699048399925232
10756,0.9806040525436401
10757,0.025658126920461655
10758,0.019823407754302025
10759,0.007061210460960865
10760,0.008466128259897232
10761,0.9705216884613037
10762,0.5722852945327759
10763,0.898898184299469
10764,0.9946486353874207
10765,0.33521145582199097
10766,0.9925593137741089
10767,0.9939500093460083
10768,0.43904590606689453
10769,0.040257953107357025
10770,0.19526848196983337
10771,0.005445037968456745
10772,0.9266119599342346
10773,0.34344229102134705
10774,0.02682090364396572
10775,0.013279590755701065
10776,0.021865401417016983
10777,0.5025268197059631
10778,0.7914972901344299
10779,0.9065638780593872
10780,0.9295885562896729
10781,0.8278313279151917
10782,0.3881939947605133
10783,0.3294048309326172
10784,0.7615682482719421
10785,0.8206836581230164
10786,0.00473429262638092
10787,0.8568558692932129
10788,0.3081740140914917
10789,0.5528146624565125
10790,0.6374568939208984
10791,0.21265357732772827
10792,0.9284263849258423
10793,0.9423155784606934
10794,0.9423155784606934
10795,0.9936263561248779
10796,0.4325467646121979
10797,0.3318347930908203
10798,0.34499382972717285
10799,0.12637853622436523
10800,0.15302994847297668
10801,0.05307172238826752
10802,0.26870954036712646
10803,0.0008221316966228187
10804,0.864325225353241
10805,0.001441334025003016
10806,0.9887902736663818
10807,0.30427300930023193
10808,0.5041159987449646
10809,0.8570548892021179
10810,0.001238119089975953
10811,0.01973881758749485
10812,0.947868824005127
10813,0.0012648068368434906
10814,0.0007456880994141102
10815,0.7689034938812256
10816,0.6969926953315735
10817,0.08225826174020767
10818,0.982548713684082
10819,0.016547316685318947
10820,0.8840151429176331
10821,0.00996261928230524
10822,0.0023582151625305414
10823,0.9774543642997742
10824,0.010495937429368496
10825,0.37997159361839294
10826,0.28187689185142517
10827,0.9107833504676819
10828,0.9853407740592957
10829,0.6644794940948486
10830,0.4792722463607788
10831,0.7239484190940857
10832,0.5505727529525757
10833,0.5893639326095581
10834,0.009309010580182076
10835,0.31977400183677673
10836,0.952506959438324
10837,0.9265344738960266
10838,0.8609291911125183
10839,0.0054558091796934605
10840,0.31027039885520935
10841,0.016868416219949722
10842,0.3461567461490631
10843,0.3461567461490631
10844,0.9250950217247009
10845,0.9901731014251709
10846,0.6428138017654419
10847,0.5636441111564636
10848,0.0074790832586586475
10849,0.5825459361076355
10850,0.7155568599700928
10851,0.1618838757276535
10852,0.7637268304824829
10853,0.7366994619369507
10854,0.6455292701721191
10855,0.3941817283630371
10856,0.4323015809059143
10857,0.4348829984664917
10858,0.4510556161403656
10859,0.003787257941439748
10860,0.059815745800733566
10861,0.0013131859013810754
10862,0.14204132556915283
10863,0.05499890446662903
10864,0.9927962422370911
10865,0.9772000908851624
10866,0.0012381337583065033
10867,0.004519938491284847
10868,0.561801016330719
10869,0.007978580892086029
10870,0.367759644985199
10871,0.9976584911346436
10872,0.004540416412055492
10873,0.26049044728279114
10874,0.9883614182472229
10875,0.9697589874267578
10876,0.9630032777786255
10877,0.9056313633918762
10878,0.5509727597236633
10879,0.09804482758045197
10880,0.0907074362039566
10881,0.9583395719528198
10882,0.5263298749923706
10883,0.05268368497490883
10884,0.2999219298362732
10885,0.7073500156402588
10886,0.22338689863681793
10887,0.022623101249337196
10888,0.8723856806755066
10889,0.8807978630065918
10890,0.8339972496032715
10891,0.9529890418052673
10892,0.6715606451034546
10893,0.14996035397052765
10894,0.9696407914161682
10895,0.9299631714820862
10896,0.9909421801567078
10897,0.9905399084091187
10898,0.04808743670582771
10899,0.8043711185455322
10900,0.9633370637893677
10901,0.9536927342414856
10902,0.6923142075538635
10903,0.002775120548903942
10904,0.9595296382904053
10905,0.99272221326828
10906,0.8877453207969666
10907,0.4251265525817871
