Opportunity_ID,Target
10689,0.031861186027526855
10690,0.26555877923965454
10691,0.7120941877365112
10692,0.8536876440048218
10693,0.032759249210357666
10694,0.032759249210357666
10695,0.944050133228302
10696,0.9379637241363525
10697,0.9825844764709473
10698,0.9679482579231262
10699,0.9546874165534973
10700,0.9172142744064331
10701,0.7676504254341125
10702,0.9177819490432739
10703,0.5735934972763062
10704,0.012960255146026611
10705,0.010766267776489258
10706,0.6766002178192139
10707,0.954401969909668
10708,0.2960357666015625
10709,0.02821934223175049
10710,0.07395780086517334
10711,0.05752164125442505
10712,0.1868799924850464
10713,0.05948305130004883
10714,0.7321674823760986
10715,0.07149171829223633
10716,0.03574627637863159
10717,0.07382959127426147
10718,0.15354198217391968
10719,0.11493349075317383
10720,0.5330065488815308
10721,0.06951910257339478
10722,0.07679522037506104
10723,0.5336887240409851
10724,0.1600743532180786
10725,0.07252776622772217
10726,0.1665041446685791
10727,0.8356232047080994
10728,0.04633098840713501
10729,0.3303145170211792
10730,0.009534835815429688
10731,0.985282301902771
10732,0.6184768676757812
10733,0.6769280433654785
10734,0.5799321532249451
10735,0.008228480815887451
10736,0.012407004833221436
10737,0.030176937580108643
10738,0.6684169173240662
10739,0.10732311010360718
10740,0.676830530166626
10741,0.07220953702926636
10742,0.8984236121177673
10743,0.13383233547210693
10744,0.7732658982276917
10745,0.7732658982276917
10746,0.8908351063728333
10747,0.8908351063728333
10748,0.45408838987350464
10749,0.035702407360076904
10750,0.33187711238861084
10751,0.08733290433883667
10752,0.08733290433883667
10753,0.19248569011688232
10754,0.32758021354675293
10755,0.031976282596588135
10756,0.02507120370864868
10757,0.9898137450218201
10758,0.9600698947906494
10759,0.9948152899742126
10760,0.9954541921615601
10761,0.03093099594116211
10762,0.5010232329368591
10763,0.24258583784103394
10764,0.00612562894821167
10765,0.6792242527008057
10766,0.01072382926940918
10767,0.008117377758026123
10768,0.43405771255493164
10769,0.9879640936851501
10770,0.9415545463562012
10771,0.9996903538703918
10772,0.08574080467224121
10773,0.5733789801597595
10774,0.9946679472923279
10775,0.9885520339012146
10776,0.9677149653434753
10777,0.5576777458190918
10778,0.030327141284942627
10779,0.1579381823539734
10780,0.12625044584274292
10781,0.016596615314483643
10782,0.6941121816635132
10783,0.8399639129638672
10784,0.08757460117340088
10785,0.1638185977935791
10786,0.9993381500244141
10787,0.10844564437866211
10788,0.8757580518722534
10789,0.3852737545967102
10790,0.43778789043426514
10791,0.8253385424613953
10792,0.040129899978637695
10793,0.051752686500549316
10794,0.051752686500549316
10795,0.009252548217773438
10796,0.2076321244239807
10797,0.3674463629722595
10798,0.46138906478881836
10799,0.6657940149307251
10800,0.6565471291542053
10801,0.8869147896766663
10802,0.764549970626831
10803,0.9994065165519714
10804,0.008779466152191162
10805,0.9999129176139832
10806,0.013316094875335693
10807,0.7579050064086914
10808,0.47455036640167236
10809,0.17477166652679443
10810,0.9999525547027588
10811,0.9976840615272522
10812,0.18535548448562622
10813,0.9968222379684448
10814,0.9995830059051514
10815,0.01432788372039795
10816,0.22052228450775146
10817,0.9689345359802246
10818,0.00873488187789917
10819,0.9902113080024719
10820,0.14800214767456055
10821,0.9960356950759888
10822,0.998561441898346
10823,0.07638180255889893
10824,0.9914385080337524
10825,0.6595151424407959
10826,0.807036280632019
10827,0.10114395618438721
10828,0.036097168922424316
10829,0.2114245891571045
10830,0.6914616227149963
10831,0.30261820554733276
10832,0.08850759267807007
10833,0.6537500619888306
10834,0.994613766670227
10835,0.4953615069389343
10836,0.009394943714141846
10837,0.014941215515136719
10838,0.047016024589538574
10839,0.9986496567726135
10840,0.3876526951789856
10841,0.9977813959121704
10842,0.8416599035263062
10843,0.8263195157051086
10844,0.09835398197174072
10845,0.0066536664962768555
10846,0.17352133989334106
10847,0.14194416999816895
10848,0.9936301112174988
10849,0.1024366021156311
10850,0.05826765298843384
10851,0.9486876726150513
10852,0.083060622215271
10853,0.14681559801101685
10854,0.27958613634109497
10855,0.3664107918739319
10856,0.6466826796531677
10857,0.5158085823059082
10858,0.25403672456741333
10859,0.9986385107040405
10860,0.9558454751968384
10861,0.9999151229858398
10862,0.625434160232544
10863,0.9473968148231506
10864,0.009142696857452393
10865,0.005387425422668457
10866,0.9997779130935669
10867,0.9986590147018433
10868,0.550797700881958
10869,0.9949561357498169
10870,0.7755166888237
10871,0.0023799538612365723
10872,0.998242199420929
10873,0.6484991312026978
10874,0.010109424591064453
10875,0.03018665313720703
10876,0.02402108907699585
10877,0.08519524335861206
10878,0.3732161521911621
10879,0.8723241090774536
10880,0.9198397397994995
10881,0.08207011222839355
10882,0.3694303631782532
10883,0.9603359699249268
10884,0.7156389355659485
10885,0.05946546792984009
10886,0.6579317450523376
10887,0.9937681555747986
10888,0.23354804515838623
10889,0.0877232551574707
10890,0.29095524549484253
