Opportunity_ID,Target
10689,0.9267101287841797
10690,0.7162497043609619
10691,0.7464445233345032
10692,0.7090478539466858
10693,0.9660248160362244
10694,0.9589672088623047
10695,0.3312656879425049
10696,0.32228490710258484
10697,0.47833168506622314
10698,0.22301600873470306
10699,0.38926830887794495
10700,0.8060337901115417
10701,0.921076238155365
10702,0.6169837117195129
10703,0.8538651466369629
10704,0.9663807153701782
10705,0.9888821244239807
10706,0.5249000191688538
10707,0.28819510340690613
10708,0.6310569047927856
10709,0.9399091005325317
10710,0.8983792066574097
10711,0.9600563049316406
10712,0.7608045339584351
10713,0.7411794066429138
10714,0.5188981294631958
10715,0.958836019039154
10716,0.9383533596992493
10717,0.8998763561248779
10718,0.9085785746574402
10719,0.7276414036750793
10720,0.1331230252981186
10721,0.848239004611969
10722,0.7387224435806274
10723,0.9100959300994873
10724,0.9718016982078552
10725,0.8349077701568604
10726,0.8970367908477783
10727,0.2857528030872345
10728,0.9250988960266113
10729,0.6588751077651978
10730,0.8962175846099854
10731,0.0101515157148242
10732,0.8021225929260254
10733,0.7772243022918701
10734,0.8424451351165771
10735,0.9859303832054138
10736,0.9897756576538086
10737,0.9579840302467346
10738,0.8566024303436279
10739,0.7811217904090881
10740,0.2343427985906601
10741,0.9745942950248718
10742,0.7550338506698608
10743,0.8527792692184448
10744,0.3856099843978882
10745,0.3856099843978882
10746,0.22724993526935577
10747,0.22724993526935577
10748,0.8837500214576721
10749,0.9558230638504028
10750,0.7771742939949036
10751,0.8851004838943481
10752,0.8851004838943481
10753,0.8930747509002686
10754,0.8519304990768433
10755,0.9887567162513733
10756,0.9803928732872009
10757,0.004130396991968155
10758,0.01044442132115364
10759,0.004708877298980951
10760,0.0014213515678420663
10761,0.9749524593353271
10762,0.9201866984367371
10763,0.9631676077842712
10764,0.9808805584907532
10765,0.41272038221359253
10766,0.9338667988777161
10767,0.9689889550209045
10768,0.502531111240387
10769,0.23909300565719604
10770,0.1499793529510498
10771,0.0009375866502523422
10772,0.6935926079750061
10773,0.44768744707107544
10774,0.037506476044654846
10775,0.0237957201898098
10776,0.031099149957299232
10777,0.4095965325832367
10778,0.8793252110481262
10779,0.8243786692619324
10780,0.9218721389770508
10781,0.7566142082214355
10782,0.4678933918476105
10783,0.2542409598827362
10784,0.865021824836731
10785,0.8934992551803589
10786,0.000899515871424228
10787,0.5857329964637756
10788,0.3471697270870209
10789,0.4035009741783142
10790,0.8912606239318848
10791,0.09347285330295563
10792,0.9184913635253906
10793,0.7863659858703613
10794,0.7863659858703613
10795,0.9624213576316833
10796,0.4076090157032013
10797,0.5675939917564392
10798,0.24808166921138763
10799,0.2183404266834259
10800,0.29875656962394714
10801,0.08319812268018723
10802,0.48035910725593567
10803,0.0001531510497443378
10804,0.7966141104698181
10805,4.5360349758993834e-05
10806,0.9877620935440063
10807,0.25151342153549194
10808,0.605310320854187
10809,0.6699177026748657
10810,0.0001238238619407639
10811,0.002630536677315831
10812,0.9329490065574646
10813,0.0011194224935024977
10814,0.00031000078888610005
10815,0.8230027556419373
10816,0.6999346017837524
10817,0.08874981105327606
10818,0.9689803123474121
10819,0.0029721471946686506
10820,0.8961747884750366
10821,0.004067635163664818
10822,0.0003479831793811172
10823,0.9738285541534424
10824,0.003224666230380535
10825,0.47266659140586853
10826,0.3632783889770508
10827,0.8671301007270813
10828,0.8434773087501526
10829,0.6065118908882141
10830,0.424294114112854
10831,0.4691990911960602
10832,0.6516516804695129
10833,0.5690972805023193
10834,0.006848615128546953
10835,0.32358571887016296
10836,0.8861020803451538
10837,0.7253708839416504
10838,0.5997148752212524
10839,0.0010565152624621987
10840,0.47449174523353577
10841,0.007718332577496767
10842,0.5625656843185425
10843,0.5625656843185425
10844,0.8964876532554626
10845,0.9897213578224182
10846,0.4882717430591583
10847,0.46387356519699097
10848,0.003140476532280445
10849,0.6976712346076965
10850,0.8215824961662292
10851,0.10963251441717148
10852,0.7650318741798401
10853,0.46336787939071655
10854,0.39167430996894836
10855,0.14742614328861237
10856,0.13560788333415985
10857,0.34239858388900757
10858,0.36716803908348083
10859,0.0008993414812721312
10860,0.08978281170129776
10861,0.00037099458859302104
10862,0.2256815880537033
10863,0.17895138263702393
10864,0.9837664365768433
10865,0.9722743630409241
10866,0.00041727974894456565
10867,0.004058747552335262
10868,0.42548176646232605
10869,0.006009278353303671
10870,0.2260637879371643
10871,0.9930374026298523
10872,0.0006009414792060852
10873,0.4269787073135376
10874,0.9661917090415955
10875,0.9613345265388489
10876,0.9750619530677795
10877,0.8432936668395996
10878,0.5158318281173706
10879,0.10763006657361984
10880,0.019680416211485863
10881,0.9440382719039917
10882,0.2379371076822281
10883,0.11422158777713776
10884,0.2967729866504669
10885,0.8705556392669678
10886,0.3253595232963562
10887,0.06653819233179092
10888,0.5968583822250366
10889,0.9036731123924255
10890,0.5968583822250366
10891,0.9031932950019836
10892,0.7282259464263916
10893,0.01833290420472622
10894,0.9206127524375916
10895,0.7234966158866882
10896,0.9572726488113403
10897,0.9667826890945435
10898,0.018819084390997887
10899,0.448027640581131
10900,0.9090045094490051
10901,0.9573239684104919
10902,0.7413097620010376
10903,0.0014849493745714426
10904,0.964509904384613
10905,0.9540204405784607
10906,0.8701218366622925
10907,0.6818727254867554
10908,0.0007220914121717215
10909,0.9133473634719849
10910,0.0018310734303668141
10911,0.9090027213096619
10912,0.41052746772766113
10913,0.9216594696044922
10914,0.014779637567698956
10915,0.9637876152992249
10916,0.36209040880203247
10917,0.4214443862438202
10918,0.907355546951294
10919,0.0170835480093956
10920,0.4813401699066162
10921,0.8487088680267334
10922,0.14062409102916718
10923,0.6556589603424072
10924,0.9545996189117432
10925,0.9453229904174805
10926,0.002455251757055521
10927,0.0023751650005578995
10928,0.9593026041984558
10929,0.7829259634017944
10930,0.3815014958381653
10931,0.42610591650009155
10932,0.8391525149345398
10933,0.8408418297767639
10934,0.5686532855033875
10935,0.5480807423591614
10936,0.6422305107116699
10937,0.004439651966094971
10938,0.10082477331161499
10939,0.6431911587715149
10940,0.9609087109565735
10941,0.003840527730062604
10942,0.00182477873750031
10943,0.0031338795088231564
10944,0.00240077031776309
10945,0.3060867190361023
10946,0.9209524989128113
10947,0.8078324198722839
10948,0.13992853462696075
10949,0.9394681453704834
10950,0.002349419752135873
10951,0.002763149794191122
10952,0.7470853924751282
10953,0.10623203217983246
10954,0.7470853924751282
10955,0.049637146294116974
10956,0.023677602410316467
10957,0.03410899639129639
10958,0.02418031543493271
10959,0.002993887523189187
10960,0.8573609590530396
10961,0.9462624192237854
10962,0.0033160261809825897
10963,0.0010167945874854922
10964,0.3742559254169464
10965,0.0003701582027133554
10966,0.9607667326927185
10967,0.9866256713867188
10968,0.00045854735071770847
10969,0.9775053858757019
10970,0.0005110951606184244
10971,0.44731274247169495
10972,0.061377376317977905
10973,0.09165726602077484
10974,0.28524595499038696
10975,0.8980486989021301
10976,0.9693295359611511
10977,0.7680158019065857
10978,0.982913076877594
10979,0.7565995454788208
10980,0.056865330785512924
10981,0.388833224773407
10982,0.5163108110427856
10983,0.39486372470855713
10984,0.0002576666884124279
10985,0.0005108117475174367
10986,0.9678525328636169
10987,0.9751474261283875
10988,0.4663667678833008
10989,0.2979402244091034
10990,0.10622736066579819
10991,0.012455019168555737
10992,0.00010174629278481007
10993,0.945218563079834
10994,0.0034384061582386494
10995,0.41356635093688965
10996,0.49599429965019226
10997,0.08595167100429535
10998,0.9947861433029175
10999,0.7023215293884277
11000,0.0014748547691851854
11001,0.146807000041008
11002,0.6296577453613281
11003,0.003904788289219141
11004,0.9637278318405151
11005,0.48691463470458984
11006,0.38841313123703003
